date,year,month,national_ev_sales,national_ev_revenue_crores,national_ev_market_share_pct,nexon_ev_sales,tigor_ev_sales,tiago_ev_sales,punch_ev_sales,nexon_ev_revenue_crores,tigor_ev_revenue_crores,tiago_ev_revenue_crores,punch_ev_revenue_crores,state,state_ev_sales,state_ev_revenue_crores,charging_stations_added_state,cumulative_charging_stations_state
2020-03-31,2020,3,4924,773.71,6.99,1968,215,1017,1722,294.08,29.71,146.13,303.79,Tamil Nadu,127,19.96,11,890
2020-03-31,2020,3,4924,773.71,6.99,1968,215,1017,1722,294.08,29.71,146.13,303.79,Gujarat,709,111.41,16,848
2020-03-31,2020,3,4924,773.71,6.99,1968,215,1017,1722,294.08,29.71,146.13,303.79,Rajasthan,100,15.71,15,855
2020-03-31,2020,3,4924,773.71,6.99,1968,215,1017,1722,294.08,29.71,146.13,303.79,West Bengal,263,41.33,15,979
2020-03-31,2020,3,4924,773.71,6.99,1968,215,1017,1722,294.08,29.71,146.13,303.79,Punjab,338,53.11,17,905
2020-03-31,2020,3,4924,773.71,6.99,1968,215,1017,1722,294.08,29.71,146.13,303.79,Kerala,83,13.04,22,901
2020-03-31,2020,3,4924,773.71,6.99,1968,215,1017,1722,294.08,29.71,146.13,303.79,Uttar Pradesh,1286,202.07,6,977
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,Maharashtra,224,35.92,9,926
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,Delhi,529,84.83,7,894
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,Karnataka,742,118.98,5,874
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,Tamil Nadu,1314,210.7,8,898
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,Gujarat,643,103.11,12,860
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,Rajasthan,911,146.08,7,862
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,West Bengal,111,17.8,14,993
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,Punjab,393,63.02,6,911
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,Kerala,5,0.8,15,916
2020-04-30,2020,4,5058,811.06,8.11,1920,270,795,2071,319.95,42.42,126.82,321.87,Uttar Pradesh,180,28.86,14,991
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,Maharashtra,909,152.24,10,936
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,Delhi,1189,199.13,12,906
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,Karnataka,409,68.5,11,885
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,Tamil Nadu,449,75.2,14,912
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,Gujarat,85,14.24,10,870
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,Rajasthan,313,52.42,18,880
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,West Bengal,664,111.21,8,1001
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,Punjab,977,163.63,17,928
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,Kerala,157,26.29,24,940
2020-05-31,2020,5,5253,879.7600000000001,7.56,1490,1818,734,1208,232.75,313.43,126.25,207.33,Uttar Pradesh,95,15.91,21,1012
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,Maharashtra,198,32.36,20,956
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,Delhi,1100,179.78,17,923
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,Karnataka,435,71.1,8,893
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,Tamil Nadu,50,8.17,21,933
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,Gujarat,38,6.21,5,875
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,Rajasthan,256,41.84,22,902
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,West Bengal,970,158.54,24,1025
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,Punjab,776,126.83,21,949
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,Kerala,981,160.33,19,959
2020-06-30,2020,6,5268,861.0,7.81,1943,126,1639,1558,307.06,20.18,268.51,265.25,Uttar Pradesh,459,75.02,15,1027
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,Maharashtra,89,15.39,9,965
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,Delhi,599,103.58,9,932
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,Karnataka,438,75.74,24,917
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,Tamil Nadu,439,75.91,21,954
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,Gujarat,595,102.88,14,889
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,Rajasthan,1320,228.25,9,911
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,West Bengal,759,131.24,8,1033
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,Punjab,28,4.84,10,959
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,Kerala,953,164.79,8,967
2020-07-31,2020,7,5351,925.26,7.51,488,2601,1757,503,80.18,467.03,294.05,84.0,Uttar Pradesh,127,21.96,11,1038
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,Maharashtra,10,1.4,17,982
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,Delhi,247,34.63,10,942
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,Karnataka,34,4.77,16,933
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,Tamil Nadu,27,3.79,13,967
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,Gujarat,240,33.65,17,906
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,Rajasthan,240,33.65,8,919
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,West Bengal,1153,161.65,15,1048
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,Punjab,2745,384.85,24,983
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,Kerala,345,48.37,22,989
2020-08-31,2020,8,5463,765.9100000000001,7.44,4507,20,175,759,615.51,3.0,30.82,116.58,Uttar Pradesh,417,58.46,15,1053
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,Maharashtra,121,19.55,13,995
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,Delhi,530,85.61,5,947
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,Karnataka,1607,259.58,22,955
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,Tamil Nadu,119,19.22,8,975
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,Gujarat,428,69.13,14,920
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,Rajasthan,89,14.38,11,930
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,West Bengal,336,54.27,5,1053
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,Punjab,251,40.54,21,1004
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,Kerala,1444,233.25,6,995
2020-09-30,2020,9,5309,857.5600000000001,7.44,857,690,3725,35,139.85,122.94,588.58,6.19,Uttar Pradesh,378,61.06,15,1068
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,Maharashtra,431,67.81,11,1006
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,Delhi,369,58.06,24,971
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,Karnataka,732,115.17,8,963
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,Tamil Nadu,548,86.22,18,993
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,Gujarat,44,6.92,24,944
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,Rajasthan,500,78.67,19,949
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,West Bengal,1143,179.83,12,1065
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,Punjab,427,67.18,19,1023
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,Kerala,37,5.82,24,1019
2020-10-31,2020,10,5310,835.4299999999998,7.27,1940,211,1517,1640,268.28,37.41,261.68,268.06,Uttar Pradesh,1074,168.97,18,1086
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,Maharashtra,796,126.44,13,1019
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,Delhi,220,34.95,19,990
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,Karnataka,689,109.45,19,982
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,Tamil Nadu,1540,244.63,20,1013
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,Gujarat,105,16.68,18,962
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,Rajasthan,342,54.33,12,961
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,West Bengal,156,24.78,22,1087
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,Punjab,726,115.32,14,1037
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,Kerala,397,63.06,24,1043
2020-11-30,2020,11,5441,864.3,7.81,3957,1393,25,63,606.2,244.42,3.92,9.76,Uttar Pradesh,464,73.71,10,1096
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,Maharashtra,529,82.29,17,1036
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,Delhi,82,12.76,6,996
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,Karnataka,289,44.96,8,990
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,Tamil Nadu,475,73.89,10,1023
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,Gujarat,43,6.69,9,971
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,Rajasthan,1066,165.82,7,968
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,West Bengal,810,126.0,5,1092
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,Punjab,350,54.44,8,1045
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,Kerala,1701,264.6,24,1067
2020-12-31,2020,12,5619,874.06,7.36,1250,1520,208,2638,171.29,212.95,28.96,460.86,Uttar Pradesh,269,41.84,6,1102
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,Maharashtra,170,26.18,23,1059
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,Delhi,992,152.77,19,1015
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,Karnataka,1229,189.27,22,1012
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,Tamil Nadu,432,66.53,15,1038
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,Gujarat,162,24.95,20,991
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,Rajasthan,69,10.63,21,989
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,West Bengal,52,8.01,9,1101
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,Punjab,736,113.35,16,1061
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,Kerala,316,48.66,15,1082
2021-01-31,2021,1,5532,851.9399999999999,7.15,2911,329,282,2008,394.55,55.27,50.59,351.53,Uttar Pradesh,1368,210.67,19,1121
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,Maharashtra,62,10.06,8,1067
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,Delhi,66,10.71,16,1031
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,Karnataka,345,55.96,21,1033
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,Tamil Nadu,1671,271.06,11,1049
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,Gujarat,201,32.6,13,1004
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,Rajasthan,371,60.18,7,996
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,West Bengal,58,9.41,17,1118
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,Punjab,1196,194.01,19,1080
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,Kerala,435,70.56,22,1104
2021-02-28,2021,2,5594,907.4200000000001,8.44,4089,342,1150,11,670.94,47.32,187.18,1.98,Uttar Pradesh,1182,191.74,23,1144
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,Maharashtra,20,3.34,11,1078
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,Delhi,653,109.21,18,1049
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,Karnataka,1214,203.03,13,1046
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,Tamil Nadu,159,26.59,23,1072
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,Gujarat,948,158.54,19,1023
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,Rajasthan,167,27.93,24,1020
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,West Bengal,1172,196.0,18,1136
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,Punjab,680,113.72,10,1090
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,Kerala,793,132.62,8,1112
2021-03-31,2021,3,5819,973.1500000000001,7.89,2225,318,1604,1670,385.43,50.03,239.03,298.66,Uttar Pradesh,8,1.34,12,1156
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,Maharashtra,854,132.12,15,1093
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,Delhi,854,132.12,18,1067
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,Karnataka,163,25.22,22,1068
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,Tamil Nadu,169,26.15,9,1081
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,Gujarat,1837,284.21,20,1043
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,Rajasthan,400,61.88,24,1044
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,West Bengal,308,47.65,9,1145
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,Punjab,741,114.64,7,1097
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,Kerala,136,21.04,16,1128
2021-04-30,2021,4,5696,881.2400000000001,7.59,1595,636,3316,147,225.4,105.9,530.36,19.58,Uttar Pradesh,228,35.27,5,1161
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,Maharashtra,288,49.1,16,1109
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,Delhi,124,21.14,17,1084
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,Karnataka,129,21.99,7,1075
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,Tamil Nadu,2051,349.68,16,1097
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,Gujarat,408,69.56,6,1049
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,Rajasthan,1078,183.79,6,1050
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,West Bengal,707,120.54,13,1158
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,Punjab,782,133.32,5,1102
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,Kerala,97,16.54,12,1140
2021-05-31,2021,5,5855,998.23,7.58,37,2263,74,3479,4.86,372.77,9.92,610.68,Uttar Pradesh,185,31.54,10,1171
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,Maharashtra,435,70.63,11,1120
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,Delhi,1882,305.56,21,1105
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,Karnataka,657,106.67,14,1089
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,Tamil Nadu,462,75.01,15,1112
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,Gujarat,1449,235.26,13,1062
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,Rajasthan,11,1.79,13,1063
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,West Bengal,15,2.44,9,1167
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,Punjab,493,80.04,21,1123
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,Kerala,74,12.01,13,1153
2021-06-30,2021,6,5709,926.9000000000001,8.17,1993,2838,207,669,286.67,506.8,30.34,103.09,Uttar Pradesh,228,37.02,21,1192
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,Maharashtra,1097,161.81,17,1137
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,Delhi,577,85.11,19,1124
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,Karnataka,431,63.57,21,1110
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,Tamil Nadu,170,25.08,19,1131
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,Gujarat,800,118.0,24,1086
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,Rajasthan,1430,210.92,22,1085
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,West Bengal,793,116.97,22,1189
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,Punjab,0,0.0,6,1129
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,Kerala,466,68.74,8,1161
2021-07-31,2021,7,5792,854.32,7.4,877,2569,843,1501,157.55,350.86,121.17,224.74,Uttar Pradesh,24,3.54,5,1197
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,Maharashtra,649,108.06,6,1143
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,Delhi,257,42.79,10,1134
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,Karnataka,515,85.75,7,1117
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,Tamil Nadu,5,0.83,20,1151
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,Gujarat,578,96.24,12,1098
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,Rajasthan,1398,232.78,6,1091
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,West Bengal,542,90.25,21,1210
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,Punjab,1183,196.98,13,1142
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,Kerala,736,122.55,16,1177
2021-08-31,2021,8,5940,989.0500000000001,7.59,358,1509,3867,204,47.98,222.94,684.79,33.34,Uttar Pradesh,73,12.15,7,1204
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,Maharashtra,64,9.92,15,1158
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,Delhi,627,97.19,20,1154
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,Karnataka,1586,245.83,8,1125
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,Tamil Nadu,715,110.83,5,1156
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,Gujarat,205,31.78,11,1109
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,Rajasthan,388,60.14,6,1097
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,West Bengal,479,74.25,9,1219
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,Punjab,694,107.57,11,1153
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,Kerala,1142,177.01,8,1185
2021-09-30,2021,9,5989,928.3000000000001,8.32,634,2998,2053,302,97.21,512.17,273.81,45.11,Uttar Pradesh,83,12.87,9,1213
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,Maharashtra,710,104.89,7,1165
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,Delhi,585,86.43,15,1169
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,Karnataka,285,42.11,17,1142
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,Tamil Nadu,154,22.75,8,1164
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,Gujarat,2782,411.01,18,1127
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,Rajasthan,380,56.14,15,1112
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,West Bengal,732,108.14,14,1233
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,Punjab,95,14.04,23,1176
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,Kerala,417,61.61,22,1207
2021-10-31,2021,10,6161,910.21,9.09,460,70,2848,2780,67.63,9.35,428.57,404.66,Uttar Pradesh,17,2.51,10,1223
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,Maharashtra,394,67.29,17,1182
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,Delhi,337,57.56,23,1192
2021-11-30,2021,11,6161,1052.26,8.57,357,2409,129,3265,52.01,420.18,20.66,559.41,Karnataka,631,107.77,21,1163
